Site,Region,Date,Northing,Easting,Elevation,MHHW,MTL,Zstar,Channel Salinity,Channel Distance,Total Cover,Bare Ground Cover,Litter Cover,Acer negundo Cover,Acer negundo Height,Achillea millefolium Cover,Achillea millefolium Height,Agrostis stolonifera Cover,Agrostis stolonifera Height,Anemopsis californica Cover,Anemopsis californica Height,Apium graveolens Cover,Apium graveolens Height,Artemisia douglasiana Cover,Artemisia douglasiana Height,Atriplex prostrata Cover,Atriplex prostrata Height,Atriplex semibaccata Cover,Atriplex semibaccata Height,Azolla filiculoides Cover,Azolla filiculoides Height,Baccharis pilularis Cover,Baccharis pilularis Height,Baccharis salicifolia Cover,Baccharis salicifolia Height,Bistorta bistortoides Cover,Bistorta bistortoides Height,Bolboschoenus maritimus Cover,Bolboschoenus maritimus Height,Brassica nigra Cover,Brassica nigra Height,Bromus hordeaceus Cover,Bromus hordeaceus Height,Bromus maritimus Cover,Bromus maritimus Height,Calystegia sepium Cover,Calystegia sepium Height,Carduus pycnocephalus Cover,Carduus pycnocephalus Height,Carex nebrascensis Cover,Carex nebrascensis Height,Cephalanthus occidentalis Cover,Cephalanthus occidentalis Height,Ceratophyllum demersum Cover,Ceratophyllum demersum Height,Conyza canadensis Cover,Conyza canadensis Height,Cornus sericea Cover,Cornus sericea Height,Cotula coronopifolia Cover,Cotula coronopifolia Height,Cressa truxillensis Cover,Cressa truxillensis Height,Cuscuta salina Cover,Cuscuta salina Height,Distichlis spicata Cover,Distichlis spicata Height,Eichhornia crassipes Cover,Eichhornia crassipes Height,Eleocharis parvula Cover,Eleocharis parvula Height,Epilobium ciliatum Cover,Epilobium ciliatum Height,Euthamia occidentalis Cover,Euthamia occidentalis Height,Festuca microstachys Cover,Festuca microstachys Height,Festuca perennis Cover,Festuca perennis Height,Foeniculum vulgare Cover,Foeniculum vulgare Height,Frankenia salina Cover,Frankenia salina Height,Galium trifidum Cover,Galium trifidum Height,grass Cover,grass Height,Grindelia stricta Cover,Grindelia stricta Height,Hordeum brachyantherum Cover,Hordeum brachyantherum Height,Hordeum depressum Cover,Hordeum depressum Height,Iris pseudacorus Cover,Iris pseudacorus Height,Isolepis cernua Cover,Isolepis cernua Height,Jaumea carnosa Cover,Jaumea carnosa Height,Juncus balticus Cover,Juncus balticus Height,Juncus effusus Cover,Juncus effusus Height,Lathyrus jepsonii Cover,Lathyrus jepsonii Height,Lepidium latifolium Cover,Lepidium latifolium Height,Limonium californicum Cover,Limonium californicum Height,Lotus corniculatus Cover,Lotus corniculatus Height,Ludwigia peploides Cover,Ludwigia peploides Height,Lycopus asper Cover,Lycopus asper Height,Lysimachia maritima Cover,Lysimachia maritima Height,Melilotus indicus Cover,Melilotus indicus Height,Mesembryanthemum nodiflorum Cover,Mesembryanthemum nodiflorum Height,Mimulus guttatus Cover,Mimulus guttatus Height,Myriophyllum aquaticum Cover,Myriophyllum aquaticum Height,Paspalum distichum Cover,Paspalum distichum Height,Phoenix canariensis Cover,Phoenix canariensis Height,Phragmites australis Cover,Phragmites australis Height,Pluchea odorata Cover,Pluchea odorata Height,Polygonum aviculare Cover,Polygonum aviculare Height,Polygonum hydropiperoides Cover,Polygonum hydropiperoides Height,Polypogon monspeliensis Cover,Polypogon monspeliensis Height,Potentilla anserina Cover,Potentilla anserina Height,Rosa californica Cover,Rosa californica Height,Rubus armeniacus Cover,Rubus armeniacus Height,Rubus leucodermis Cover,Rubus leucodermis Height,Salicornia pacifica Cover,Salicornia pacifica Height,Salix exigua Cover,Salix exigua Height,Salix lasiolepis Cover,Salix lasiolepis Height,Schoenoplectus acutus or californicus Cover,Schoenoplectus acutus or californicus Height,Schoenoplectus americanus Cover,Schoenoplectus americanus Height,Sesbania punicea Cover,Sesbania punicea Height,Solanum americanum Cover,Solanum americanum Height,Sparganium eurycarpum Cover,Sparganium eurycarpum Height,Spartina foliosa Cover,Spartina foliosa Height,Symphyotrichum lentum Cover,Symphyotrichum lentum Height,Trifolium macraei Cover,Trifolium macraei Height,Typha sp Cover,Typha sp Height,Urtica dioica Cover,Urtica dioica Height,Zantedeschia aethiopica Cover,Zantedeschia aethiopica Height
A21,South SF Bay,"December 7, 2017",4146826.834,590158.9205,1.836,2.18,1.22,0.642,16.5,6.716,70,30,30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,12,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146826.33,590208.9082,1.833,2.18,1.22,0.639,16.5,5.644,100,20,75,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,14,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146826.813,590308.9989,1.869,2.18,1.22,0.676,16.5,1.376,100,15,85,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146826.082,590408.9217,1.915,2.18,1.22,0.724,16.5,4.756,115,15,80,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20,21,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146827.573,590260.7366,1.842,2.18,1.22,0.648,16.5,3.985,100,15,75,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,15,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146832.038,590235.308,1.842,2.18,1.22,0.648,16.5,3.341,105,10,95,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146827.626,590483.5984,2.057,2.18,1.22,0.872,16.5,6.492,100,10,75,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146831.07,590458.6238,2.033,2.18,1.22,0.847,16.5,1.986,100,10,75,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,8,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146826.739,590288.637,1.87,2.18,1.22,0.677,16.5,1.555,100,5,95,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
A21,South SF Bay,"December 7, 2017",4146826.937,590034.4578,1.968,2.18,1.22,0.779,16.5,4.517,100,5,95,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144840.192,587316.4827,2.291,2.18,1.22,1.116,16.5,10.667,140,5,35,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,95,33,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,37,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144815.491,587316.0429,2.264,2.18,1.22,1.088,16.5,24.376,135,5,10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,95,31,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,89,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144790.162,587316.7276,2.211,2.18,1.22,1.032,16.5,36.842,125,10,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,90,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,28,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146489.472,586871.5037,1.46,2.18,1.22,0.25,16.5,151.161,125,30,10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,85,55,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144767.95,587316.3127,2.186,2.18,1.22,1.006,16.5,48.938,115,10,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,82,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,85,26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146452.567,586716.0666,2.151,2.18,1.22,0.97,16.5,113.644,110,20,10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80,35,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146477.63,586716.318,2.261,2.18,1.22,1.084,16.5,116.917,130,10,40,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80,29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144916.393,587516.501,2.252,2.18,1.22,1.075,16.5,61.891,130,10,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80,68,0,NA,0,NA,0,NA,25,33,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4144865.167,587321.5854,2.189,2.18,1.22,1.009,16.5,4.891,155,5,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40,13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80,19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,89,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146427.441,586715.7232,2.165,2.18,1.22,0.984,16.5,107.359,115,30,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,70,37,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146527.43,586716.3593,2.06,2.18,1.22,0.875,16.5,91.537,105,15,10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,70,36,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,42,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146552.12,586716.6487,2.045,2.18,1.22,0.859,16.5,67.863,160,35,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,65,29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45,19,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146516.04,586866.0231,2.043,2.18,1.22,0.857,16.5,124.035,145,25,30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,65,30,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,58,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146590.871,586866.713,2.147,2.18,1.22,0.966,16.5,50.704,170,5,65,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,60,29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40,62,0,NA,0,NA,0,NA,0,NA,0,NA
Alviso Slough,South SF Bay,"January 12, 2018",4146634.229,586868.2675,2.057,2.18,1.22,0.872,16.5,8.128,125,45,10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,55,34,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,39,0,NA,0,NA,0,NA,0,NA,0,NA
